Header,Length,phage_score,chromosome_score,plasmid_score,Possible_source
3794524,500,0.661256730556488,0.166763678193092,0.171979650855064,phage
2597622,500,0.00756472861394286,0.553562998771667,0.438872247934341,chromosome
2092138,500,0.858497738838196,0.0990240499377251,0.0424782149493694,phage
2659532,500,0.159233227372169,0.619451642036438,0.22131510078907,chromosome
17379,500,0.00373962637968361,0.644098937511444,0.352161407470703,chromosome
3008962,500,0.242465063929558,0.405326783657074,0.352208167314529,chromosome
561493,500,0.000665095692966133,0.921733379364014,0.0776015371084213,chromosome
4158946,500,0.191403031349182,0.633900701999664,0.174696281552315,chromosome
4159211,500,0.662824988365173,0.211906120181084,0.125268906354904,phage
2681480,500,0.248532146215439,0.624449789524078,0.127018049359322,chromosome
25636,500,0.663985013961792,0.10749290138483,0.228522121906281,phage
601234,500,0.208988726139069,0.750232398509979,0.0407788679003716,chromosome
3902072,500,0.0263595003634691,0.413971781730652,0.559668719768524,plasmid
718075,500,0.0838996395468712,0.629359364509583,0.286740928888321,chromosome
4124337,500,0.662831664085388,0.242971330881119,0.094197005033493,phage
15973,500,0.190850988030434,0.0984544456005096,0.710694551467896,plasmid
104667,500,0.00713772419840097,0.523223280906677,0.469638973474503,chromosome
3666082,500,0.931439340114594,0.0219911150634289,0.0465694330632687,phage
4168462,500,0.996341168880463,0.00262622348964214,0.00103256071452051,phage
2483942,500,0.107988275587559,0.836233913898468,0.0557778254151344,chromosome
4111201,500,0.0331231951713562,0.372057229280472,0.594819605350494,plasmid
3906128,500,0.999200046062469,8.89078073669225e-05,0.000711068161763251,phage
1361657,500,0.0150212189182639,0.856478989124298,0.128499776124954,chromosome
1381781,500,0.118749439716339,0.479656010866165,0.401594579219818,chromosome
3976615,500,0.948522865772247,0.0162668321281672,0.0352102443575859,phage
1128502,500,0.27584782242775,0.387007921934128,0.337144255638123,chromosome
867653,500,0.028566025197506,0.555724740028381,0.415709286928177,chromosome
3660558,500,0.303781270980835,0.0693687796592712,0.626850008964539,plasmid
3937645,500,0.102909430861473,0.354996830224991,0.542093694210052,plasmid
710416,500,0.0214557740837336,0.819215595722198,0.159328654408455,chromosome
130783,500,0.675046324729919,0.149274528026581,0.175679177045822,phage
3826041,500,0.940285205841064,0.0242315009236336,0.0354831665754318,phage
3792101,500,0.061070442199707,0.292994678020477,0.645934879779816,plasmid
2652347,500,0.275379180908203,0.281824618577957,0.442796230316162,plasmid
931872,500,0.0690413862466812,0.630746126174927,0.300212502479553,chromosome
854762,500,0.469769924879074,0.314935475587845,0.215294599533081,phage
3925977,500,0.998960137367249,0.00020225478510838,0.000837637111544609,phage
4156960,500,0.0403885170817375,0.551461279392242,0.408150255680084,chromosome
3030987,500,0.107523255050182,0.852409958839417,0.0400667265057564,chromosome
3676257,500,0.00246670632623136,0.560485184192657,0.43704816699028,chromosome
696230,500,0.0150502268224955,0.586477756500244,0.398472100496292,chromosome
2518602,500,0.291569620370865,0.568044781684875,0.140385568141937,chromosome
2364936,500,0.000983803300186992,0.89747554063797,0.101540572941303,chromosome
4159874,500,0.309457808732986,0.219263091683388,0.471279114484787,plasmid
3794096,500,0.329149127006531,0.348878592252731,0.321972280740738,chromosome
3638354,500,0.374128013849258,0.525633811950684,0.100238129496574,chromosome
3901172,500,0.0271607469767332,0.296934574842453,0.675904631614685,plasmid
4075738,500,0.23471799492836,0.168139010667801,0.597142994403839,plasmid
3679056,500,0.00408722693100572,0.405261754989624,0.590651035308838,plasmid
3637641,500,0.565278351306915,0.00321024050936103,0.431511431932449,phage
616852,500,0.0666425079107285,0.587063074111938,0.346294373273849,chromosome
1150969,500,0.164776459336281,0.210651323199272,0.624572277069092,plasmid
2204131,500,0.682425916194916,0.156859934329987,0.160714119672775,phage
2377117,500,0.0174285359680653,0.736286520957947,0.246284931898117,chromosome
3797379,500,0.00636270828545094,0.956128120422363,0.0375092588365078,chromosome
2462086,500,0.139085307717323,0.179449141025543,0.681465566158295,plasmid
3879644,500,0.999024510383606,0.000389564374927431,0.000585901492740959,phage
16135,500,0.0271836705505848,0.357289254665375,0.615527093410492,plasmid
2117582,500,0.0566752478480339,0.806599497795105,0.136725246906281,chromosome
609138,500,0.0310719199478626,0.877352833747864,0.0915752649307251,chromosome
1974616,500,0.0389710552990437,0.413029551506042,0.547999441623688,plasmid
1953616,500,0.0156600940972567,0.438489735126495,0.545850157737732,plasmid
3862254,500,0.276248186826706,0.189457893371582,0.534293830394745,plasmid
2240906,500,0.0048400848172605,0.969675004482269,0.0254849195480347,chromosome
3627162,500,0.0251736845821142,0.608054518699646,0.366771787405014,chromosome
2607368,500,0.0180874727666378,0.327431529760361,0.654480934143066,plasmid
712934,500,0.00139534811023623,0.909210801124573,0.0893937721848488,chromosome
43080,500,0.106865100562572,0.412009924650192,0.481125026941299,plasmid
1879365,500,0.203310996294022,0.440896034240723,0.355792999267578,chromosome
529192,500,0.0151422927156091,0.832359254360199,0.152498483657837,chromosome
3811568,500,0.999322414398193,3.55943011527415e-05,0.000641927705146372,phage
1987676,500,0.229704827070236,0.522618532180786,0.247676640748978,chromosome
2147127,500,0.0403900295495987,0.658574163913727,0.301035851240158,chromosome
3665758,500,0.0393527448177338,0.501689612865448,0.458957552909851,chromosome
880860,500,0.64862722158432,0.145571872591972,0.205800950527191,phage
3563272,500,0.239799544215202,0.116512708365917,0.643687725067139,plasmid
1885009,500,0.014225110411644,0.530777812004089,0.454997092485428,chromosome
2506877,500,0.03292066603899,0.934838652610779,0.0322407297790051,chromosome
3685086,500,0.0144925760105252,0.893774211406708,0.0917332172393799,chromosome
1205543,500,0.863711595535278,0.057012140750885,0.0792762413620949,phage
1961993,500,0.0209634490311146,0.688007473945618,0.291029095649719,chromosome
1645400,500,0.527949452400208,0.185886472463608,0.286164045333862,phage
2174599,500,0.0162030663341284,0.58681046962738,0.396986484527588,chromosome
2489626,500,0.0389010868966579,0.431180089712143,0.529918789863586,plasmid
3676735,500,0.911147892475128,0.0733966156840324,0.0154554639011621,phage
1811324,500,0.503632545471191,0.110118389129639,0.386249035596848,phage
3455605,500,0.0732422471046448,0.679289758205414,0.247468024492264,chromosome
2325323,500,0.00232700048945844,0.408954709768295,0.588718295097351,plasmid
2646819,500,0.0364778861403465,0.867849409580231,0.0956727862358093,chromosome
4057194,500,0.987092733383179,0.00561121758073568,0.00729600666090846,phage
3777136,500,0.027608435600996,0.488797754049301,0.483593851327896,chromosome
3667156,500,0.000387883861549199,0.498733341693878,0.500878810882568,plasmid
1401210,500,0.0528773665428162,0.535262882709503,0.411859750747681,chromosome
434334,500,0.0292282067239285,0.525348782539368,0.445423007011414,chromosome
1660911,500,0.0733819380402565,0.79028707742691,0.136331006884575,chromosome
1031412,500,0.0402606390416622,0.512283802032471,0.447455555200577,chromosome
2366265,500,0.0170847829431295,0.811367392539978,0.171547889709473,chromosome
3921486,500,0.355010658502579,0.247581720352173,0.397407621145248,plasmid
3798962,500,0.0857247412204742,0.223249167203903,0.691026091575623,plasmid
2134264,500,0.755171537399292,0.15141187608242,0.0934165045619011,phage
2522004,500,0.000547517265658826,0.990956485271454,0.00849598366767168,chromosome
3774158,500,0.856454789638519,0.112881861627102,0.0306633207947016,phage
3929837,500,0.902332186698914,0.00838595535606146,0.089281789958477,phage
3170810,500,0.035333663225174,0.716876208782196,0.247790113091469,chromosome
165677,500,0.0893481522798538,0.608250319957733,0.302401453256607,chromosome
3870521,500,0.993464887142181,0.00174342293757945,0.00479166163131595,phage
3806712,500,0.11490124464035,0.739544212818146,0.145554587244987,chromosome
3337189,500,0.0590153411030769,0.626837551593781,0.314147114753723,chromosome
3830568,500,0.979655981063843,0.00371652515605092,0.0166274569928646,phage
2729250,500,0.00219374615699053,0.721108138561249,0.276698112487793,chromosome
2552509,500,0.0178363993763924,0.604139685630798,0.378023833036423,chromosome
149091,500,0.205874726176262,0.538704931735992,0.25542026758194,chromosome
4167225,500,0.115284271538258,0.454118132591248,0.430597633123398,chromosome
2422741,500,0.0235546305775642,0.0482072271406651,0.928238153457642,plasmid
4158749,500,0.576168656349182,0.161593303084373,0.262238025665283,phage
48745,500,0.0213050357997417,0.411265462636948,0.567429423332214,plasmid
146082,500,0.0596244558691978,0.51913458108902,0.421240955591202,chromosome
4122033,500,0.880850434303284,0.0487679578363895,0.0703817084431648,phage
3802752,500,0.0447201393544674,0.433165937662125,0.522113919258118,plasmid
3752294,500,0.701115787029266,0.198527470231056,0.100356794893742,phage
2222665,500,0.0848806649446487,0.847935914993286,0.0671834424138069,chromosome
3168033,500,0.00743932137265801,0.576900780200958,0.41565990447998,chromosome
3883347,500,0.640860736370087,0.209573447704315,0.149565815925598,phage
2688697,500,0.00316087994724512,0.498269140720367,0.498570024967194,plasmid
2344877,500,0.00254171807318926,0.507818639278412,0.489639699459076,chromosome
3675937,500,3.54058902303223e-05,0.383672028779984,0.616292536258698,plasmid
3665017,500,0.000790252292063087,0.638765573501587,0.360444217920303,chromosome
3948065,500,0.999945163726807,4.78061083413195e-05,7.08255856807227e-06,phage
2964828,500,0.0193524826318026,0.716511428356171,0.264136016368866,chromosome
2450850,500,0.123164996504784,0.80275160074234,0.0740834176540375,chromosome
3767950,500,0.406285375356674,0.128036677837372,0.465677946805954,plasmid
3830576,500,0.970932722091675,0.00518882693722844,0.0238784328103065,phage
3551674,500,0.0162639059126377,0.55428546667099,0.429450660943985,chromosome
168774,500,0.0772459432482719,0.77052515745163,0.152228847146034,chromosome
268040,500,0.0442928671836853,0.276010602712631,0.679696559906006,plasmid
2357638,500,0.0758526772260666,0.642867267131805,0.281279981136322,chromosome
3894649,500,0.0138202244415879,0.941852748394012,0.0443269945681095,chromosome
3903313,500,0.65285712480545,0.0627836957573891,0.284359246492386,phage
4009239,500,0.747281432151794,0.0569487139582634,0.195769757032394,phage
2702039,500,0.820546686649323,0.0428562685847282,0.136596992611885,phage
11970,500,0.525590896606445,0.105081275105476,0.369327813386917,phage
3952776,500,0.0179302208125591,0.982068955898285,7.82689085099264e-07,chromosome
2660012,500,0.0325698778033257,0.41710177063942,0.550328314304352,plasmid
2779620,500,0.00982514675706625,0.427886515855789,0.562288284301758,plasmid
151622,500,0.00883813574910164,0.758732438087463,0.232429429888725,chromosome
2734876,500,0.0075556649826467,0.518541097640991,0.473903238773346,chromosome
525758,500,0.0257842615246773,0.916925430297852,0.0572902448475361,chromosome
3938741,500,0.999826371669769,2.84101151919458e-05,0.000145251222420484,phage
304312,500,0.11767166852951,0.650327682495117,0.232000648975372,chromosome
2958834,500,0.0110301794484258,0.43239638209343,0.556573450565338,plasmid
3802819,500,0.018832528963685,0.69691413640976,0.28425332903862,chromosome
1141636,500,0.0414958074688911,0.61079728603363,0.347706913948059,chromosome
3631127,500,0.00475960737094283,0.894769668579102,0.100470684468746,chromosome
4165276,500,0.554135203361511,0.316729068756104,0.129135742783546,phage
1386442,500,0.000527008553035557,0.442447006702423,0.557026028633118,plasmid
3198783,500,0.0234803985804319,0.421523094177246,0.554996609687805,plasmid
3758496,500,0.623713135719299,0.122981570661068,0.253305315971375,phage
3262187,500,0.224399656057358,0.507792472839355,0.267807841300964,chromosome
131054,500,0.133846178650856,0.587161362171173,0.278992503881454,chromosome
2149876,500,0.0226564183831215,0.758568286895752,0.218775287270546,chromosome
3943444,500,0.921928286552429,0.00752849923446774,0.070543147623539,phage
3311560,500,0.00351905939169228,0.89290314912796,0.103577762842178,chromosome
1667628,500,0.0256233233958483,0.449030160903931,0.525346517562866,plasmid
394722,500,0.079092800617218,0.875524699687958,0.0453824996948242,chromosome
229926,500,0.0192644540220499,0.475747734308243,0.504987835884094,plasmid
3900482,500,0.313283890485764,0.288930654525757,0.39778545498848,plasmid
361781,500,0.0571071319282055,0.488101482391357,0.45479142665863,chromosome
3788979,500,0.824633002281189,0.0466215647757053,0.128745406866074,phage
3830595,500,0.898138165473938,0.0352013073861599,0.066660463809967,phage
2313817,500,0.0272159036248922,0.785066246986389,0.18771781027317,chromosome
2375733,500,0.16260053217411,0.420482695102692,0.416916757822037,chromosome
3660180,500,0.998600780963898,0.000687275314703584,0.000711970205884427,phage
3842371,500,0.987790822982788,0.00263989390805364,0.00956928636878729,phage
567822,500,0.00891288090497255,0.560248255729675,0.430838912725449,chromosome
1502235,500,0.00236011738888919,0.81869238615036,0.17894746363163,chromosome
2443034,500,0.00438868114724755,0.908468782901764,0.0871425345540047,chromosome
1610313,500,0.103733323514462,0.427799582481384,0.468467086553574,plasmid
2131930,500,0.0112217366695404,0.549866616725922,0.438911616802216,chromosome
4162570,500,0.0524963028728962,0.427175223827362,0.520328402519226,plasmid
2167170,500,0.0215284656733274,0.330328375101089,0.648143172264099,plasmid
2065016,500,0.0157784037292004,0.567941188812256,0.416280448436737,chromosome
4152741,500,0.972966730594635,0.0184722580015659,0.00856100860983133,phage
3751077,500,0.499151706695557,0.30197873711586,0.198869630694389,phage
107980,500,0.243465766310692,0.155884400010109,0.600649833679199,plasmid
4122034,500,0.75641542673111,0.059974942356348,0.183609634637833,phage
2293271,500,0.0465984828770161,0.787501811981201,0.165899768471718,chromosome
3791453,500,0.29570859670639,0.125484868884087,0.578806519508362,plasmid
1703316,500,0.0176377389580011,0.298690676689148,0.683671593666077,plasmid
2223055,500,0.078486442565918,0.782850205898285,0.138663321733475,chromosome
144572,500,0.0446251295506954,0.567390859127045,0.387984067201614,chromosome
682532,500,0.0214039217680693,0.0777345076203346,0.900861501693726,plasmid
2958319,500,0.00471716187894344,0.66248232126236,0.332800537347794,chromosome
2122544,500,0.000541257439181209,0.605043590068817,0.3944151699543,chromosome
3898194,500,0.596181631088257,0.0353878326714039,0.368430525064468,phage
785931,500,0.0411831326782703,0.49768003821373,0.461136877536774,chromosome
3684500,500,0.0267648734152317,0.874667108058929,0.0985679849982262,chromosome
1132297,500,0.0186759904026985,0.604357540607452,0.376966416835785,chromosome
2883196,500,0.736210584640503,0.139673441648483,0.12411592900753,phage
1559569,500,0.301497340202332,0.435888767242432,0.262613832950592,chromosome
2719942,500,0.752883076667786,0.0159598365426064,0.23115710914135,phage
3843646,500,0.996324598789215,0.000563791836611927,0.00311158783733845,phage
862595,500,0.0162549763917923,0.788492918014526,0.195252135396004,chromosome
4108501,500,0.967774033546448,0.00564941903576255,0.0265765897929668,phage
399662,500,0.300094991922379,0.471993178129196,0.227911874651909,chromosome
643315,500,0.0836938098073006,0.702914893627167,0.213391348719597,chromosome
1108243,500,0.0748523473739624,0.660186290740967,0.264961332082748,chromosome
307456,500,0.00954631809145212,0.364992618560791,0.625461041927338,plasmid
1941458,500,0.220345109701157,0.20820914208889,0.571445763111115,plasmid
3793930,500,0.353919237852097,0.306471467018127,0.339609324932098,phage
116128,500,0.188987001776695,0.329003870487213,0.48200911283493,plasmid
3049690,500,0.0579778663814068,0.743906199932098,0.198115855455399,chromosome
883207,500,0.000730607658624649,0.954208493232727,0.0450609177350998,chromosome
3392393,500,0.000531540950760245,0.0844589248299599,0.915009558200836,plasmid
2256845,500,0.436926305294037,0.0969270616769791,0.466146677732468,plasmid
3648771,500,0.875962734222412,0.06156375259161,0.0624735094606876,phage
1728480,500,0.384236007928848,0.106077551841736,0.509686410427094,plasmid
2969937,500,0.992282927036285,0.00697272550314665,0.000744438206311315,phage
303734,500,0.18292461335659,0.485705822706223,0.331369608640671,chromosome
3904248,500,0.0289253275841475,0.331603288650513,0.639471411705017,plasmid
1654502,500,0.20341831445694,0.282003700733185,0.514577984809875,plasmid
3701078,500,0.528894126415253,0.0555622652173042,0.415543586015701,phage
2145700,500,0.0541825667023659,0.453921943902969,0.491895526647568,plasmid
3950347,500,0.860875606536865,0.0197690613567829,0.119355350732803,phage
3942766,500,0.783267319202423,0.162937596440315,0.0537951178848743,phage
981315,500,0.0130322733893991,0.630143105983734,0.356824606657028,chromosome
224590,500,0.00914589036256075,0.329056948423386,0.661797106266022,plasmid
1040408,500,0.060481671243906,0.563627004623413,0.375891327857971,chromosome
3712074,500,0.988604307174683,0.00558512145653367,0.00581063516438007,phage
2224923,500,0.0350052826106548,0.43037012219429,0.534624636173248,plasmid
3923685,500,0.447558045387268,0.307800352573395,0.244641616940498,phage
397875,500,0.109276138246059,0.595454812049866,0.295268982648849,chromosome
508048,500,0.00607859063893557,0.227714776992798,0.766206622123718,plasmid
2990279,500,0.0112659838050604,0.663579046726227,0.325155049562454,chromosome
809927,500,0.232983455061913,0.547775328159332,0.21924115717411,chromosome
4073622,500,0.296982496976852,0.0498489253222942,0.653168559074402,plasmid
3998145,500,0.0016290545463562,0.971700608730316,0.0266704075038433,chromosome
3981347,500,0.714667320251465,0.120027758181095,0.165304809808731,phage
3220210,500,0.0484918504953384,0.608146965503693,0.343361139297485,chromosome
3636014,500,0.999948024749756,4.06041035603266e-05,1.1304444342386e-05,phage
2239339,500,0.00620068982243538,0.900384068489075,0.093415267765522,chromosome
1935078,500,0.0521730184555054,0.93581759929657,0.0120093524456024,chromosome
693132,500,0.1370639950037,0.652443587779999,0.210492447018623,chromosome
3884943,500,0.992253839969635,0.00260993582196534,0.00513617182150483,phage
3791170,500,0.00936719961464405,0.746845006942749,0.243787825107574,chromosome
2641348,500,0.0130840791389346,0.70564591884613,0.281269997358322,chromosome
3879167,500,0.744475543498993,0.1444151699543,0.111109390854836,phage
415433,500,0.00687759555876255,0.330925285816193,0.662197053432465,plasmid
2940486,500,0.277792811393738,0.435218006372452,0.28698918223381,chromosome
3670850,500,0.00233370624482632,0.327502340078354,0.670163929462433,plasmid
3705172,500,0.570811629295349,0.110391788184643,0.318796634674072,phage
3903172,500,0.0217481888830662,0.230843991041183,0.747407853603363,plasmid
2486343,500,0.00184590031858534,0.842191398143768,0.15596267580986,chromosome
3696677,500,0.999580442905426,0.000181494266144,0.00023807879188098,phage
3964024,500,0.110015735030174,0.32553568482399,0.564448595046997,plasmid
159654,500,0.86720073223114,0.0337311550974846,0.0990681350231171,phage
3795216,500,0.999076128005981,0.000248489261139184,0.000675388379022479,phage
3308645,500,0.506385982036591,0.462504148483276,0.0311098881065845,phage
3692785,500,0.808404624462128,0.0470334254205227,0.144561931490898,phage
2330082,500,0.0550226271152496,0.489382088184357,0.455595225095749,chromosome
3814000,500,0.00229791249148548,0.74854838848114,0.249153688549995,chromosome
2241490,500,0.00494908913969994,0.862261176109314,0.132789745926857,chromosome
3904246,500,0.0168913118541241,0.515726983547211,0.467381685972214,chromosome
1965063,500,0.00189027609303594,0.856541991233826,0.141567692160606,chromosome
1037907,500,0.000952840608078986,0.214683324098587,0.784363806247711,plasmid
3117302,500,0.0145385907962918,0.554700374603271,0.430761009454727,chromosome
2917006,500,0.101728819310665,0.508501648902893,0.389769554138184,chromosome
708967,500,0.000913078140001744,0.957830429077148,0.0412564799189568,chromosome
3751734,500,0.0414435788989067,0.465663313865662,0.492893159389496,plasmid
4159410,500,0.544017493724823,0.0971238389611244,0.358858704566956,phage
2494874,500,0.0121479043737054,0.83922404050827,0.148628160357475,chromosome
324774,500,0.470896929502487,0.160650640726089,0.368452399969101,phage
3903108,500,0.113645873963833,0.40742439031601,0.478929698467255,plasmid
3793016,500,0.0244239661842585,0.950429201126099,0.0251468326896429,chromosome
1177904,500,0.0228166189044714,0.931110262870789,0.0460730381309986,chromosome
3865304,500,0.0324418991804123,0.182968899607658,0.784589171409607,plasmid
196351,500,0.00462302146479487,0.862563192844391,0.132813766598701,chromosome
321596,500,0.0434620231389999,0.719469130039215,0.237068802118301,chromosome
3456015,500,0.218544870615005,0.501175045967102,0.280280113220215,chromosome
2984853,500,0.111194223165512,0.887434363365173,0.00137144012842327,chromosome
3989424,500,0.0821796953678131,0.684594094753265,0.233226209878922,chromosome
3897138,500,0.0116550857201219,0.94404536485672,0.0442994832992554,chromosome
3711255,500,0.999599754810333,0.000179305265191942,0.000220871937926859,phage
2374869,500,0.106812976300716,0.795285165309906,0.0979019328951836,chromosome
3467389,500,0.00199739285744727,0.401510894298553,0.596491694450378,plasmid
945807,500,0.010611904785037,0.721287846565247,0.268100291490555,chromosome
2748687,500,0.0235128588974476,0.645283102989197,0.33120396733284,chromosome
2325605,500,0.00696570333093405,0.198357358574867,0.794676899909973,plasmid
3679018,500,0.00113318837247789,0.551181495189667,0.447685301303864,chromosome
1987647,500,0.00700972741469741,0.479681581258774,0.513308703899384,plasmid
4017313,500,0.0236632823944092,0.175369888544083,0.800966799259186,plasmid
3760423,500,0.866179406642914,0.112866766750813,0.0209538266062737,phage
4158558,500,0.460335850715637,0.154332026839256,0.385332107543945,phage
3452137,500,0.0235783867537975,0.506494760513306,0.46992689371109,chromosome
957065,500,0.00678217457607388,0.945448577404022,0.0477692149579525,chromosome
3887234,500,0.999737560749054,8.18238913780078e-05,0.000180583156179637,phage
3900632,500,0.211862549185753,0.276334047317505,0.511803328990936,plasmid
2352516,500,0.0038584996946156,0.105584762990475,0.890556752681732,plasmid
833354,500,0.100930511951447,0.498781561851501,0.400287926197052,chromosome
926192,500,0.892293214797974,0.0443669781088829,0.0633398368954659,phage
2990818,500,0.00547356111928821,0.673394381999969,0.321132063865662,chromosome
679364,500,0.0383232310414314,0.802570462226868,0.159106284379959,chromosome
3777281,500,0.354995846748352,0.271172523498535,0.373831570148468,plasmid
4054612,500,0.609300851821899,0.10220992565155,0.288489252328873,phage
3299401,500,0.171515420079231,0.338355898857117,0.490128666162491,plasmid
3818414,500,0.00108213222119957,0.94472473859787,0.0541930608451366,chromosome
954828,500,0.010671085678041,0.505523681640625,0.48380520939827,chromosome
4024577,500,0.99409556388855,0.00183463783469051,0.00406988337635994,phage
3682260,500,0.210220098495483,0.337208420038223,0.452571481466293,plasmid
4161773,500,0.454005122184753,0.298491448163986,0.24750342965126,phage
4075247,500,0.445245563983917,0.166377797722816,0.388376653194427,phage
500588,500,0.00495878420770168,0.686198592185974,0.30884262919426,chromosome
3892593,500,0.0372323766350746,0.830580651760101,0.13218691945076,chromosome
2377752,500,0.016682107001543,0.415426701307297,0.567891180515289,plasmid
3963730,500,0.453188449144363,0.129468128085136,0.417343378067017,phage
680291,500,0.082091435790062,0.648452043533325,0.269456565380096,chromosome
3684836,500,0.314712345600128,0.571966648101807,0.113320998847485,chromosome
1112663,500,0.0104206902906299,0.769439816474915,0.220139533281326,chromosome
2160328,500,0.0606918670237064,0.514631986618042,0.424676179885864,chromosome
3700250,500,0.0192982386797667,0.580049157142639,0.40065261721611,chromosome
39537,500,0.277391910552979,0.247032433748245,0.475575625896454,plasmid
2721193,500,0.0533340238034725,0.223430529236794,0.723235428333282,plasmid
438570,500,0.00638027116656303,0.70524537563324,0.288374364376068,chromosome
3203280,500,0.118979766964912,0.153228387236595,0.727791845798492,plasmid
3007308,500,0.0273923650383949,0.731361031532288,0.241246581077576,chromosome
185578,500,0.00337319984100759,0.7218257188797,0.274801075458527,chromosome
3704328,500,0.865928769111633,0.0424590483307838,0.091612197458744,phage
4108235,500,0.625657677650452,0.127880930900574,0.246461421251297,phage
3645196,500,0.872151494026184,0.045474898070097,0.0823735892772675,phage
2591693,500,0.00286078290082514,0.663819968700409,0.333319306373596,chromosome
3476376,500,0.223728030920029,0.285448729991913,0.490823179483414,plasmid
2959367,500,0.0294979624450207,0.707029819488525,0.263472229242325,chromosome
3112077,500,0.00355879473499954,0.975938737392426,0.0205025766044855,chromosome
2212840,500,0.0807808339595795,0.795590162277222,0.123628981411457,chromosome
2148427,500,0.113810449838638,0.273569345474243,0.612620234489441,plasmid
3959299,500,0.0579896830022335,0.286854892969131,0.6551553606987,plasmid
3917816,500,0.805316865444183,0.0738319456577301,0.120851196348667,phage
1525189,500,0.364424198865891,0.0661237984895706,0.569452047348022,plasmid
3891040,500,0.514873623847961,0.139405384659767,0.345721036195755,phage
3763797,500,0.8737433552742,0.0366825759410858,0.0895741209387779,phage
3921574,500,0.104754813015461,0.245992571115494,0.649252533912659,plasmid
4113036,500,0.509114742279053,0.27575159072876,0.215133652091026,phage
2456094,500,0.0325052961707115,0.864197134971619,0.10329757630825,chromosome
3750570,500,0.417840778827667,0.31609258055687,0.266066670417786,phage
3069101,500,0.0819052308797836,0.821180641651154,0.0969140827655792,chromosome
652706,500,0.00904176104813814,0.49604007601738,0.494918197393417,chromosome
640922,500,0.405204594135284,0.260711699724197,0.334083706140518,phage
3200199,500,0.0343938060104847,0.837156355381012,0.128449872136116,chromosome
2647484,500,0.0143741648644209,0.472562700510025,0.513063132762909,plasmid
948644,500,0.0307167861610651,0.811735987663269,0.157547235488892,chromosome
2861900,500,0.125397935509682,0.772927522659302,0.101674526929855,chromosome
3660590,500,0.91020929813385,0.000846876413561404,0.0889438316226006,phage
3314353,500,0.0377695709466934,0.726575136184692,0.235655307769775,chromosome
1586475,500,0.257081747055054,0.427638709545135,0.315279513597488,chromosome
4132569,500,0.31840968132019,0.301246881484985,0.380343496799469,plasmid
3644077,500,0.616870522499084,0.00824827700853348,0.374881267547607,phage
285408,500,0.0742799788713455,0.354873478412628,0.570846557617188,plasmid
4027034,500,0.261039763689041,0.328013032674789,0.410947173833847,plasmid
1156308,500,0.0277254711836576,0.922982752323151,0.0492918603122234,chromosome
723791,500,0.0561770722270012,0.802992403507233,0.14083057641983,chromosome
2992360,500,0.0346705131232738,0.436901122331619,0.528428316116333,plasmid
4144401,500,0.763709366321564,0.042881965637207,0.193408653140068,phage
4063500,500,0.138298287987709,0.369992107152939,0.491709530353546,plasmid
3833105,500,0.999420642852783,0.000494644104037434,8.47134942887351e-05,phage
49600,500,0.0357362814247608,0.227789685130119,0.73647403717041,plasmid
2095903,500,0.0340815372765064,0.0600954741239548,0.905823051929474,plasmid
2037538,500,0.114259615540504,0.162541180849075,0.723199188709259,plasmid
3866698,500,0.935336470603943,0.0317110866308212,0.0329525209963322,phage
4164838,500,0.136949047446251,0.642106413841248,0.220944494009018,chromosome
3751072,500,0.861297249794006,0.107349224388599,0.0313535928726196,phage
3892462,500,0.00799813494086266,0.868446946144104,0.12355487793684,chromosome
3766325,500,0.0500593036413193,0.239264249801636,0.710676431655884,plasmid
3903887,500,0.496259331703186,0.0985682979226112,0.405172318220139,phage
4075430,500,0.513652622699738,0.138408735394478,0.347938656806946,phage
349026,500,0.844446122646332,0.0574668273329735,0.0980870723724365,phage
680154,500,0.0126862907782197,0.520543813705444,0.466769903898239,chromosome
3345854,500,0.00822752341628075,0.445816099643707,0.545956373214722,plasmid
2277747,500,0.0289979185909033,0.519934058189392,0.451067984104156,chromosome
2816221,500,0.0564291290938854,0.645594894886017,0.297976046800613,chromosome
2385511,500,0.221930891275406,0.349302887916565,0.428766191005707,plasmid
4073334,500,0.308720260858536,0.193191006779671,0.498088657855988,plasmid
2166382,500,0.338107615709305,0.406845539808273,0.255046933889389,chromosome
3884860,500,0.995060622692108,0.000438731134636328,0.00450057815760374,phage
1355176,500,0.011443380266428,0.766397058963776,0.222159504890442,chromosome
372971,500,0.0926620811223984,0.582040786743164,0.325297147035599,chromosome
3666137,500,0.000576129299588501,0.724631130695343,0.274792850017548,chromosome
2702793,500,0.0819457694888115,0.712908923625946,0.205145299434662,chromosome
703303,500,0.0181883368641138,0.658721625804901,0.323089957237244,chromosome
3807933,500,0.0327470451593399,0.803125023841858,0.164127856492996,chromosome
3958457,500,0.0731627121567726,0.60565310716629,0.321184158325195,chromosome
4117474,500,0.521736264228821,0.301363676786423,0.176900088787079,phage
4072132,500,0.000261647888692096,0.00359773240052164,0.996140658855438,plasmid
1806925,500,0.00517196301370859,0.854052543640137,0.140775486826897,chromosome
848231,500,0.125682935118675,0.598789215087891,0.275527894496918,chromosome
3803359,500,0.00389818358235061,0.937672555446625,0.0584292188286781,chromosome
1577924,500,0.0707047432661057,0.340536713600159,0.588758528232574,plasmid
28861,500,0.0621994361281395,0.293856739997864,0.643943786621094,plasmid
