Header,Length,phage_score,chromosome_score,plasmid_score,Possible_source
2517541,500,0.0990054756402969,0.798082709312439,0.102911815047264,chromosome
4111010,500,0.338753581047058,0.410240650177002,0.251005798578262,chromosome
1983747,500,0.0125668505206704,0.682545959949493,0.304887145757675,chromosome
426,500,0.0172694027423859,0.119567111134529,0.863163530826569,plasmid
3611642,500,0.637100994586945,0.259653031826019,0.103246048092842,phage
6594,500,0.000803845701739192,0.881939232349396,0.117256887257099,chromosome
1080798,500,0.716465175151825,0.0783579871058464,0.205176785588264,phage
165677,500,0.0893481522798538,0.608250319957733,0.302401453256607,chromosome
714956,500,0.048864122480154,0.481991678476334,0.469144195318222,chromosome
4085034,500,0.563440203666687,0.230151951313019,0.206407904624939,phage
3627733,500,0.496480971574783,0.0863693505525589,0.417149722576141,phage
3311749,500,0.0298559162765741,0.824412822723389,0.145731329917908,chromosome
969377,500,0.0060024312697351,0.902055263519287,0.0919423028826714,chromosome
622361,500,0.0227566882967949,0.334139943122864,0.643103361129761,plasmid
3956583,500,0.465775728225708,0.0723511278629303,0.461873054504395,phage
1485985,500,0.210658684372902,0.424199938774109,0.365141451358795,chromosome
1080274,500,0.120504319667816,0.153372138738632,0.726123571395874,plasmid
1935912,500,0.00165883649606258,0.934686779975891,0.063654400408268,chromosome
3667766,500,0.0467749126255512,0.355596572160721,0.597628474235535,plasmid
1517481,500,0.10243721306324,0.873481690883636,0.0240810364484787,chromosome
3964426,500,0.977312922477722,0.00333540607243776,0.0193516630679369,phage
2449080,500,0.0508256852626801,0.514687299728394,0.434487015008926,chromosome
2289235,500,0.155004188418388,0.304061889648438,0.540933907032013,plasmid
3798482,500,0.00979994889348745,0.915490388870239,0.0747095942497253,chromosome
4010858,500,0.952058792114258,0.0418817885220051,0.00605949619784951,phage
2287794,500,0.220876604318619,0.382050693035126,0.397072672843933,plasmid
3457841,500,0.00503599038347602,0.826501548290253,0.168462470173836,chromosome
1425988,500,0.00479859672486782,0.680041790008545,0.315159529447556,chromosome
4027490,500,0.94854462146759,0.0130691956728697,0.0383861288428307,phage
3266410,500,0.102184012532234,0.436460793018341,0.461355119943619,plasmid
1987885,500,0.0229867026209831,0.368983119726181,0.608030200004578,plasmid
282563,500,0.0373227819800377,0.588445365428925,0.374231904745102,chromosome
1506369,500,0.0763573497533798,0.226007118821144,0.697635591030121,plasmid
885434,500,0.00229330966249108,0.862890839576721,0.134815886616707,chromosome
232573,500,0.00294018117710948,0.440493673086166,0.556566119194031,plasmid
1068504,500,0.0282274149358273,0.120565235614777,0.851207315921783,plasmid
3896100,500,0.0606062114238739,0.924648106098175,0.0147456312552094,chromosome
3717573,500,0.841498970985413,0.00619264040142298,0.152308419346809,phage
3183568,500,0.549165189266205,0.25788289308548,0.192951962351799,phage
851701,500,0.0372592359781265,0.704343557357788,0.258397132158279,chromosome
3802976,500,0.00607434054836631,0.677780628204346,0.316145032644272,chromosome
1443838,500,0.000108917731267866,0.126780658960342,0.873110413551331,plasmid
2549512,500,0.00890585593879223,0.834806203842163,0.156287923455238,chromosome
4011130,500,0.696529805660248,0.0817275643348694,0.221742644906044,phage
4158439,500,0.167252093553543,0.623062193393707,0.209685668349266,chromosome
4167286,500,0.27143731713295,0.534780144691467,0.193782493472099,chromosome
971102,500,0.132537186145782,0.265568792819977,0.601894021034241,plasmid
3811580,500,0.997126638889313,0.000278625637292862,0.00259473547339439,phage
434556,500,0.0286850091069937,0.707856893539429,0.263458102941513,chromosome
3981711,500,0.841781556606293,0.0737351477146149,0.084483340382576,phage
136289,500,0.103507466614246,0.751652956008911,0.144839555025101,chromosome
1811079,500,0.316395431756973,0.313051551580429,0.37055304646492,plasmid
1738985,500,0.032909344881773,0.772804260253906,0.194286376237869,chromosome
4112722,500,0.0877835601568222,0.491836547851562,0.420379936695099,chromosome
3923453,500,0.0580319948494434,0.0408074855804443,0.901160538196564,plasmid
2765145,500,0.0120305940508842,0.171083867549896,0.816885590553284,plasmid
18548,500,0.0052014421671629,0.60059642791748,0.394202202558517,chromosome
1963828,500,0.0736345052719116,0.209516495466232,0.716849029064178,plasmid
1088349,500,0.0998256132006645,0.591679394245148,0.308494985103607,chromosome
3811728,500,0.997098922729492,0.000786306976806372,0.00211480865254998,phage
1591509,500,0.0349273644387722,0.144323736429214,0.820748925209045,plasmid
4113117,500,0.0662034153938293,0.299503237009048,0.6342933177948,plasmid
4021855,500,0.971501588821411,0.00641230447217822,0.0220861509442329,phage
3874069,500,0.988154649734497,0.00304048834368587,0.0088048605248332,phage
2959833,500,0.00629816483706236,0.976367294788361,0.0173344723880291,chromosome
3518850,500,0.000454269553301856,0.859777987003326,0.139767706394196,chromosome
3288637,500,0.0097404345870018,0.223560959100723,0.766698598861694,plasmid
3626734,500,0.00194028334226459,0.834864139556885,0.163195535540581,chromosome
3407419,500,0.00448101293295622,0.354897797107697,0.640621185302734,plasmid
251005,500,0.133216619491577,0.705071330070496,0.161712005734444,chromosome
1206278,500,0.155920907855034,0.554782092571259,0.289296954870224,chromosome
170047,500,0.51946496963501,0.315180450677872,0.165354549884796,phage
907643,500,0.0416124947369099,0.904620587825775,0.0537669211626053,chromosome
1005735,500,0.00366209237836301,0.0826041325926781,0.913733780384064,plasmid
4038159,500,0.00561017775908113,0.950246632099152,0.0441431738436222,chromosome
1402148,500,0.743436276912689,0.0399907417595387,0.216572985053062,phage
1655603,500,0.26277032494545,0.194133326411247,0.543096363544464,plasmid
3230665,500,0.000109473046904895,0.836404085159302,0.163486436009407,chromosome
1868676,500,0.0222057141363621,0.584867775440216,0.39292648434639,chromosome
3279420,500,0.0151372263208032,0.557616770267487,0.427246004343033,chromosome
647955,500,0.387036800384521,0.228475004434586,0.384488105773926,phage
3699605,500,0.832596182823181,0.167171016335487,0.000232801146921702,phage
666631,500,0.391957014799118,0.464724481105804,0.14331841468811,chromosome
3053990,500,0.35015019774437,0.443353623151779,0.206496134400368,chromosome
4035660,500,0.79751318693161,0.0243119187653065,0.178174883127213,phage
3892902,500,0.0528040565550327,0.838767468929291,0.108428560197353,chromosome
4009252,500,0.506460726261139,0.132835119962692,0.360704183578491,phage
4122542,500,0.99783855676651,0.00178857112769037,0.000372873706510291,phage
3720551,500,0.999772369861603,0.000133973662741482,9.36966098379344e-05,phage
46750,500,0.722479045391083,0.0512506254017353,0.226270362734795,phage
3007266,500,0.506395697593689,0.194019258022308,0.299584954977036,phage
3676909,500,0.000583059329073876,0.537094116210938,0.46232271194458,chromosome
2559656,500,0.00501249823719263,0.667401611804962,0.327585935592651,chromosome
4157352,500,0.0360212437808514,0.587634742259979,0.37634402513504,chromosome
2584447,500,0.710696339607239,0.180149376392365,0.1091543212533,phage
601906,500,0.0592367313802242,0.585902273654938,0.354860991239548,chromosome
3711312,500,0.995084583759308,0.000652332266326994,0.00426305085420609,phage
1723978,500,0.373052895069122,0.0906668454408646,0.53628021478653,plasmid
4158077,500,0.0344105623662472,0.536356329917908,0.42923304438591,chromosome
601503,500,0.186311185359955,0.304357379674911,0.509331464767456,plasmid
3751172,500,0.925469696521759,0.0536749549210072,0.0208553019911051,phage
1356521,500,0.00459907250478864,0.361372292041779,0.634028673171997,plasmid
4148018,500,0.996534705162048,0.00255548721179366,0.000909796392079443,phage
14958,500,0.00198813155293465,0.548919796943665,0.449092090129852,chromosome
1581819,500,0.509518563747406,0.306568831205368,0.183912575244904,phage
3880262,500,0.765561521053314,0.0174101963639259,0.217028304934502,phage
3641790,500,0.874201238155365,0.00996208190917969,0.115836620330811,phage
3312882,500,0.00383462244644761,0.897554695606232,0.0986106172204018,chromosome
40400,500,0.440033197402954,0.211353465914726,0.348613262176514,phage
4092825,500,0.53391444683075,0.133526131510735,0.332559466362,phage
2859495,500,0.477992355823517,0.471323728561401,0.0506839640438557,phage
3660559,500,0.900097370147705,0.014572505839169,0.0853301286697388,phage
417766,500,0.0125600611791015,0.763885080814362,0.223554849624634,chromosome
3626858,500,0.0165188778191805,0.858858048915863,0.124623104929924,chromosome
702804,500,0.0250670276582241,0.771099090576172,0.203833982348442,chromosome
2880537,500,0.263646423816681,0.212123468518257,0.524230062961578,plasmid
906233,500,0.0664209723472595,0.431286692619324,0.502292394638062,plasmid
3790631,500,0.828941106796265,0.082929864525795,0.0881289765238762,phage
1986600,500,0.00135039631277323,0.958692908287048,0.0399567224085331,chromosome
3682638,500,0.00636688200756907,0.904384553432465,0.0892485231161118,chromosome
3892886,500,0.0111189689487219,0.864554166793823,0.124326974153519,chromosome
161876,500,0.0229709316045046,0.280673950910568,0.696355104446411,plasmid
1255247,500,0.00617847917601466,0.709531486034393,0.284289926290512,chromosome
1561172,500,0.0223698802292347,0.887101531028748,0.0905285626649857,chromosome
107851,500,0.907608985900879,0.0253571532666683,0.0670338869094849,phage
2997354,500,0.0126769477501512,0.55544900894165,0.431874066591263,chromosome
2247982,500,0.029378280043602,0.484306275844574,0.48631551861763,plasmid
1868151,500,0.500172317028046,0.357726961374283,0.142100736498833,phage
2229869,500,0.460870295763016,0.38769519329071,0.151434555649757,phage
3318347,500,0.468857824802399,0.304933786392212,0.226208433508873,phage
3795294,500,0.983755230903625,0.000265713955741376,0.0159790515899658,phage
3108634,500,0.000387956475606188,0.671274900436401,0.3283371925354,chromosome
3959519,500,0.00207617203705013,0.462198734283447,0.535725116729736,plasmid
3833664,500,0.96655935049057,0.00882287975400686,0.0246177911758423,phage
929340,500,0.0048305350355804,0.836535811424255,0.158633589744568,chromosome
3362229,500,0.0183488335460424,0.69914436340332,0.282506853342056,chromosome
3734973,500,0.212605088949203,0.23729795217514,0.550096988677979,plasmid
166891,500,0.0199095476418734,0.0669292286038399,0.913161277770996,plasmid
3955520,500,0.0319062732160091,0.796604156494141,0.171489521861076,chromosome
1317858,500,0.0305047109723091,0.402910321950912,0.566584885120392,plasmid
3778045,500,0.0744964331388474,0.788911819458008,0.136591732501984,chromosome
3793930,500,0.353919237852097,0.306471467018127,0.339609324932098,phage
3903176,500,0.0408093892037868,0.323929905891418,0.63526064157486,plasmid
3900293,500,0.015238200314343,0.76249772310257,0.222264066338539,chromosome
3801253,500,0.0467882305383682,0.641782343387604,0.311429381370544,chromosome
2272912,500,0.026509914547205,0.585992813110352,0.387497246265411,chromosome
3421869,500,0.0258739124983549,0.450110226869583,0.524015843868256,plasmid
3938092,500,0.0829763486981392,0.736261427402496,0.180762231349945,chromosome
709857,500,0.00307993078604341,0.818054795265198,0.178865194320679,chromosome
3897400,500,0.0148239070549607,0.919444680213928,0.0657313540577888,chromosome
4007939,500,0.60304856300354,0.182174190878868,0.214777231216431,phage
604175,500,0.475987255573273,0.224175870418549,0.299836844205856,phage
3668038,500,0.00115197570994496,0.776899516582489,0.221948474645615,chromosome
1424569,500,0.387152165174484,0.323961406946182,0.288886427879333,phage
3669085,500,0.0314721167087555,0.421519100666046,0.547008812427521,plasmid
3303075,500,0.00416836701333523,0.529211103916168,0.466620594263077,chromosome
579743,500,0.860477209091187,0.0457202047109604,0.093802697956562,phage
1040176,500,0.00916402228176594,0.8645299077034,0.126306161284447,chromosome
2266714,500,0.0788138955831528,0.0516420006752014,0.86954402923584,plasmid
1497361,500,0.0303011257201433,0.325457394123077,0.644241511821747,plasmid
4072445,500,0.471414268016815,0.0568736009299755,0.471712023019791,plasmid
3865198,500,0.0379769578576088,0.798214137554169,0.163808926939964,chromosome
2553408,500,0.033698845654726,0.837552070617676,0.128749072551727,chromosome
3672727,500,0.0191196780651808,0.439330369234085,0.541549921035767,plasmid
283710,500,0.372109323740005,0.204256504774094,0.423634171485901,plasmid
3932973,500,0.838102996349335,0.129088059067726,0.0328088961541653,phage
3984832,500,0.999740779399872,7.23443808965385e-05,0.000186887686140835,phage
999478,500,0.00362224504351616,0.377795279026031,0.618582487106323,plasmid
3828729,500,0.640668153762817,0.165243655443192,0.19408817589283,phage
3684054,500,0.0149820204824209,0.982092976570129,0.00292504881508648,chromosome
1678159,500,0.000555803533643484,0.994904756546021,0.00453952373936772,chromosome
2008659,500,0.0312350019812584,0.500963270664215,0.467801660299301,chromosome
2594270,500,0.0523644350469112,0.508964359760284,0.438671231269836,chromosome
899671,500,0.173116728663445,0.554244041442871,0.27263930439949,chromosome
3806712,500,0.11490124464035,0.739544212818146,0.145554587244987,chromosome
1537964,500,0.11505264788866,0.451600432395935,0.43334686756134,chromosome
2690068,500,0.00247585959732533,0.375055342912674,0.622468769550323,plasmid
3662508,500,0.716914653778076,0.0919838324189186,0.191101506352425,phage
3879261,500,0.969917595386505,0.010107509791851,0.0199748687446117,phage
2842329,500,0.190474271774292,0.719842553138733,0.0896831527352333,chromosome
4167393,500,0.140432551503181,0.159711256623268,0.699856221675873,plasmid
1972673,500,0.00249343062750995,0.493245810270309,0.504260718822479,plasmid
4143255,500,0.474860310554504,0.204229548573494,0.32091012597084,phage
3376319,500,0.0204761885106564,0.678827464580536,0.30069637298584,chromosome
3664770,500,0.112681515514851,0.740232706069946,0.147085756063461,chromosome
1726854,500,0.000760628783609718,0.981156349182129,0.0180831011384726,chromosome
2316951,500,0.00433198548853397,0.831323683261871,0.16434434056282,chromosome
3877623,500,0.999605119228363,0.00027982474421151,0.000115163602458779,phage
2953632,500,0.234408050775528,0.421635806560516,0.343956083059311,chromosome
939926,500,0.0355821847915649,0.918536067008972,0.0458817556500435,chromosome
3856619,500,0.663929760456085,0.12652276456356,0.20954741537571,phage
1379822,500,0.101769708096981,0.636559665203094,0.261670619249344,chromosome
1126739,500,0.000176030720467679,0.756172299385071,0.243651673197746,chromosome
3329125,500,1.92227574302706e-07,0.989411890506744,0.0105879111215472,chromosome
3314419,500,0.00561936572194099,0.971965909004211,0.0224148165434599,chromosome
2044042,500,0.00183904019650072,0.938765108585358,0.059395894408226,chromosome
1757830,500,0.228322058916092,0.609598934650421,0.162079006433487,chromosome
2652465,500,0.0622808188199997,0.527781665325165,0.409937560558319,chromosome
1526905,500,0.0282343849539757,0.403119206428528,0.568646371364594,plasmid
2346915,500,0.255064785480499,0.294701486825943,0.450233668088913,plasmid
1376289,500,0.0024709498975426,0.891228854656219,0.106300137937069,chromosome
4078098,500,0.948262274265289,0.0350811220705509,0.0166565552353859,phage
3312481,500,0.0538550689816475,0.666162967681885,0.279981911182404,chromosome
3020795,500,0.00351170729845762,0.745217323303223,0.251270979642868,chromosome
3675499,500,0.0294039510190487,0.653477251529694,0.317118734121323,chromosome
1514813,500,0.0624904409050941,0.172324940562248,0.765184640884399,plasmid
850252,500,0.104154631495476,0.749709963798523,0.14613550901413,chromosome
808,500,0.0839966759085655,0.526789307594299,0.389214009046555,chromosome
4113831,500,0.0457015000283718,0.503407120704651,0.450891375541687,chromosome
2959566,500,0.00813051033765078,0.892800986766815,0.0990684553980827,chromosome
3916246,500,0.888547122478485,0.0121549516916275,0.0992978811264038,phage
2359487,500,0.0136926835402846,0.878009021282196,0.108298264443874,chromosome
2376600,500,0.57517397403717,0.225934267044067,0.198891758918762,phage
465639,500,0.0504566170275211,0.779546737670898,0.169996604323387,chromosome
3248255,500,0.0104985302314162,0.636122584342957,0.353378862142563,chromosome
3752235,500,0.17651404440403,0.39012748003006,0.433358550071716,plasmid
3213115,500,0.126446977257729,0.809044122695923,0.064508892595768,chromosome
2248893,500,0.027018578723073,0.679665923118591,0.293315559625626,chromosome
2764420,500,0.0469328761100769,0.119728773832321,0.833338379859924,plasmid
1072287,500,0.000287726579699665,0.429625242948532,0.570087015628815,plasmid
1426510,500,0.00562303280457854,0.425755113363266,0.568621873855591,plasmid
4165200,500,0.0403338894248009,0.754136562347412,0.205529555678368,chromosome
3979321,500,0.936790108680725,0.0150129459798336,0.0481969714164734,phage
1335359,500,0.00709805078804493,0.943491995334625,0.0494099222123623,chromosome
3950358,500,0.947864532470703,0.0123362559825182,0.0397991426289082,phage
3875544,500,0.988366425037384,0.00287233106791973,0.00876125227659941,phage
2982745,500,0.0892017185688019,0.289599478244781,0.621198832988739,plasmid
3895748,500,0.00966862495988607,0.96735417842865,0.0229772236198187,chromosome
1854913,500,0.020104918628931,0.482469588518143,0.497425407171249,plasmid
3759790,500,0.498009592294693,0.0540749542415142,0.447915494441986,phage
3353981,500,0.100958906114101,0.476738035678864,0.422303050756454,chromosome
3186200,500,0.00866378005594015,0.688157379627228,0.303178876638412,chromosome
3666199,500,2.85413771052845e-05,0.779011368751526,0.22096012532711,chromosome
3612899,500,0.00677898153662682,0.909158110618591,0.0840629115700722,chromosome
2612128,500,0.130388632416725,0.394648373126984,0.47496297955513,plasmid
1824877,500,0.0238123368471861,0.637468039989471,0.338719576597214,chromosome
524751,500,0.215929865837097,0.596661269664764,0.187408924102783,chromosome
3792977,500,0.0504447966814041,0.544469177722931,0.405086010694504,chromosome
1164475,500,0.0198373161256313,0.157134830951691,0.823027908802032,plasmid
1798843,500,0.141497448086739,0.327786684036255,0.530715882778168,plasmid
996512,500,0.00953515246510506,0.912465393543243,0.0779994577169418,chromosome
155775,500,0.0177399627864361,0.827998280525208,0.154261708259583,chromosome
1419821,500,0.0414449535310268,0.788877725601196,0.169677287340164,chromosome
856944,500,1.53489952481323e-06,0.921397149562836,0.0786013454198837,chromosome
2148830,500,0.250127613544464,0.324673920869827,0.425198525190353,plasmid
132076,500,0.02074009552598,0.876246571540833,0.103013388812542,chromosome
2874771,500,0.000687776773702353,0.466288328170776,0.533023953437805,plasmid
4115347,500,0.995507597923279,0.00134593993425369,0.00314640766009688,phage
2755226,500,0.0068981284275651,0.731855452060699,0.261246353387833,chromosome
3510480,500,0.00478550931438804,0.657840073108673,0.337374448776245,chromosome
1447061,500,0.00117642257828265,0.250292122364044,0.748531460762024,plasmid
520528,500,0.0037566099781543,0.972021520137787,0.0242218933999538,chromosome
3673378,500,0.00282269110903144,0.840407848358154,0.156769499182701,chromosome
4085473,500,0.667488396167755,0.327700436115265,0.00481105223298073,phage
2664600,500,0.0161746647208929,0.413272649049759,0.570552706718445,plasmid
3888298,500,0.700025260448456,0.197332501411438,0.102642253041267,phage
1880586,500,0.00723801460117102,0.962807655334473,0.0299543142318726,chromosome
3799477,500,0.701569378376007,0.0862204059958458,0.212210267782211,phage
1187151,500,0.0879253894090652,0.500076830387115,0.411997735500336,chromosome
3768726,500,0.982237875461578,0.00263086031191051,0.0151312565430999,phage
4111471,500,0.0582667998969555,0.675188720226288,0.266544550657272,chromosome
2414921,500,0.219517454504967,0.223803833127022,0.556678712368011,plasmid
136747,500,0.0160805061459541,0.680992662906647,0.302926778793335,chromosome
1068546,500,0.0122932940721512,0.207095921039581,0.780610859394073,plasmid
2659487,500,0.0518919378519058,0.524955987930298,0.423152059316635,chromosome
3957326,500,0.0723265334963799,0.867613077163696,0.0600604154169559,chromosome
787102,500,0.0243836659938097,0.369119912385941,0.606496453285217,plasmid
801522,500,0.0157444663345814,0.80169266462326,0.18256288766861,chromosome
590915,500,0.0896333381533623,0.761468946933746,0.148897722363472,chromosome
3910093,500,0.544826209545135,0.275682032108307,0.179491773247719,phage
3985801,500,0.663917541503906,0.216407969594002,0.119674474000931,phage
100966,500,0.117851711809635,0.327964007854462,0.554184317588806,plasmid
2244358,500,0.00134633865673095,0.532904863357544,0.465748846530914,chromosome
3670771,500,2.78663046628935e-05,0.296168118715286,0.703804016113281,plasmid
2355262,500,0.00550868501886725,0.971031844615936,0.0234594829380512,chromosome
3811528,500,0.992902338504791,0.00217513670213521,0.00492248218506575,phage
1406668,500,0.0138110714033246,0.937162101268768,0.0490268282592297,chromosome
1885799,500,0.108169443905354,0.472005695104599,0.419824868440628,chromosome
2494655,500,0.017506267875433,0.441838920116425,0.540654838085175,plasmid
3995630,500,0.582363724708557,0.0768940299749374,0.340742290019989,phage
3940772,500,0.943351089954376,0.00730921654030681,0.049339659512043,phage
3929924,500,0.974589884281158,0.0104394070804119,0.0149707766249776,phage
3997943,500,0.00120353908278048,0.986308753490448,0.0124877691268921,chromosome
960565,500,0.594642996788025,0.109558813273907,0.29579821228981,phage
3719399,500,0.994593560695648,0.000100183409813326,0.00530627695843577,phage
3699806,500,0.999520659446716,7.39473471185192e-05,0.000405377388233319,phage
2879004,500,0.523240685462952,0.159643009305,0.317116349935532,phage
3711530,500,0.922232985496521,0.0498073324561119,0.0279597751796246,phage
4165055,500,0.100986920297146,0.516583800315857,0.382429301738739,chromosome
1009490,500,0.123179033398628,0.105394750833511,0.771426260471344,plasmid
2730398,500,0.00177959154825658,0.823984503746033,0.174235925078392,chromosome
4121827,500,0.927194714546204,0.0145593984052539,0.0582458972930908,phage
910277,500,0.00733387609943748,0.945326268672943,0.0473399125039577,chromosome
4156007,500,0.999725997447968,3.38258214469533e-05,0.000240153181948699,phage
1755610,500,0.0943977981805801,0.776902675628662,0.12869955599308,chromosome
791219,500,0.199533000588417,0.410122454166412,0.390344500541687,chromosome
1574683,500,0.00628692051395774,0.39451476931572,0.599198341369629,plasmid
3603408,500,0.00329962046816945,0.140497416257858,0.856203019618988,plasmid
3964480,500,0.85457056760788,0.0617291443049908,0.0837002471089363,phage
3941853,500,0.119248904287815,0.378162205219269,0.502588868141174,plasmid
33182,500,0.0483036264777184,0.687175929546356,0.26452049612999,chromosome
3989620,500,0.000663317972794175,0.994573891162872,0.00476282835006714,chromosome
3149826,500,0.171569421887398,0.166120320558548,0.662310242652893,plasmid
4017280,500,0.0532589294016361,0.268172353506088,0.678568720817566,plasmid
1800019,500,0.00155849568545818,0.111074410378933,0.887367129325867,plasmid
3200199,500,0.0343938060104847,0.837156355381012,0.128449872136116,chromosome
3940884,500,0.769552290439606,0.0274554919451475,0.202992245554924,phage
3638576,500,0.891513049602509,0.0102840578183532,0.0982029363512993,phage
917711,500,0.000282549794064835,0.225240677595139,0.774476766586304,plasmid
3981815,500,0.922602653503418,0.00594543060287833,0.0714518949389458,phage
66317,500,0.0665087923407555,0.60876053571701,0.324730634689331,chromosome
705588,500,0.151444628834724,0.220509126782417,0.628046274185181,plasmid
1139924,500,0.0669932141900063,0.57948499917984,0.353521794080734,chromosome
607279,500,0.786622047424316,0.0658789500594139,0.147499024868011,phage
4165427,500,0.0157949849963188,0.822233974933624,0.161971017718315,chromosome
3301742,500,0.00189963437151164,0.777975618839264,0.220124751329422,chromosome
1035725,500,0.0133234597742558,0.630378663539886,0.356297880411148,chromosome
3486325,500,0.0148398950695992,0.716910541057587,0.26824963092804,chromosome
2560887,500,0.0773327946662903,0.644972443580627,0.277694821357727,chromosome
2523957,500,0.0569617822766304,0.495901942253113,0.44713619351387,chromosome
2717645,500,0.0427422374486923,0.758961796760559,0.19829598069191,chromosome
724461,500,0.0941444784402847,0.386751800775528,0.519103705883026,plasmid
680812,500,0.0556502714753151,0.118116892874241,0.826232850551605,plasmid
1896952,500,0.0656278505921364,0.706378400325775,0.227993741631508,chromosome
3665133,500,0.071341261267662,0.630154609680176,0.298504143953323,chromosome
3779388,500,0.819996297359467,0.01801623031497,0.161987513303757,phage
944450,500,0.0248598232865334,0.375107139348984,0.600033044815063,plasmid
3126965,500,0.888747334480286,0.0466789416968822,0.0645737498998642,phage
3801752,500,0.000498566776514053,0.809170484542847,0.190330892801285,chromosome
3998958,500,0.0704372376203537,0.367778569459915,0.561784207820892,plasmid
888520,500,0.000224244737182744,0.970426678657532,0.0293490868061781,chromosome
2750057,500,0.00462551042437553,0.702902913093567,0.292471498250961,chromosome
1486745,500,0.00148766965139657,0.761202454566956,0.237309947609901,chromosome
432058,500,0.00201983493752778,0.0975988283753395,0.900381326675415,plasmid
4128482,500,0.141440853476524,0.270662754774094,0.587896406650543,plasmid
3862408,500,0.962257981300354,0.0239196680486202,0.013822284527123,phage
2729012,500,0.0623759590089321,0.588412702083588,0.349211424589157,chromosome
1704340,500,0.100123167037964,0.343568295240402,0.556308507919312,plasmid
3434132,500,0.0198509283363819,0.840843498706818,0.139305531978607,chromosome
645128,500,0.557511329650879,0.147733002901077,0.294755637645721,phage
1718487,500,0.00513473711907864,0.982721626758575,0.0121436100453138,chromosome
1021787,500,0.000724175886716694,0.494336307048798,0.504939556121826,plasmid
949441,500,0.00244154897518456,0.807629883289337,0.189928516745567,chromosome
1812262,500,0.176581025123596,0.484207421541214,0.339211523532867,chromosome
1482006,500,0.399363130331039,0.511283695697784,0.0893532410264015,chromosome
3648958,500,0.883038222789764,0.0568895973265171,0.0600721351802349,phage
3501488,500,0.124648950994015,0.315624892711639,0.559726178646088,plasmid
3828074,500,0.999433696269989,0.000304704677546397,0.000261666515143588,phage
455786,500,0.000179580310941674,0.997045457363129,0.00277493079192936,chromosome
1591056,500,0.200659155845642,0.305647671222687,0.493693143129349,plasmid
3797373,500,0.1346245855093,0.836327970027924,0.029047392308712,chromosome
2904691,500,0.282951802015305,0.467196375131607,0.249851882457733,chromosome
2499522,500,0.0669993311166763,0.634029746055603,0.298970848321915,chromosome
2033559,500,0.0822416171431541,0.789617955684662,0.128140494227409,chromosome
3715985,500,0.978362798690796,0.00662711868062615,0.0150099899619818,phage
3664405,500,0.128056481480598,0.801878154277802,0.0700654312968254,chromosome
2449439,500,0.112916730344296,0.770145297050476,0.11693798750639,chromosome
3098568,500,0.00148838560562581,0.756289720535278,0.242221966385841,chromosome
4128793,500,0.999319553375244,0.00018550620006863,0.000494981242809445,phage
1681893,500,0.0074058105237782,0.50768256187439,0.484911620616913,chromosome
4129361,500,0.495197385549545,0.142454162240028,0.362348437309265,phage
3692293,500,0.96910947561264,0.000666631036438048,0.0302238501608372,phage
4086043,500,0.0432663075625896,0.59207683801651,0.364656835794449,chromosome
124280,500,0.146452128887177,0.491330981254578,0.362216830253601,chromosome
2463266,500,0.0284305736422539,0.0940012484788895,0.877568244934082,plasmid
4144290,500,0.852863430976868,0.0893550887703896,0.0577814728021622,phage
3344905,500,0.00105673971120268,0.747239470481873,0.251703828573227,chromosome
2362852,500,0.0319943688809872,0.699311792850494,0.268693804740906,chromosome
3896154,500,0.000104323502455372,0.995468616485596,0.00442702043801546,chromosome
1389381,500,0.665416657924652,0.173626184463501,0.160957098007202,phage
1720581,500,0.174052029848099,0.778948187828064,0.0469998419284821,chromosome
3147133,500,0.13053323328495,0.161492794752121,0.707973957061768,plasmid
1352646,500,0.0801042094826698,0.833565473556519,0.0863302573561668,chromosome
1811324,500,0.503632545471191,0.110118389129639,0.386249035596848,phage
3935167,500,0.0447654873132706,0.397121012210846,0.558113515377045,plasmid
3615895,500,0.999867677688599,7.77461391407996e-05,5.45981019968167e-05,phage
3847017,500,0.333708584308624,0.468195378780365,0.198096007108688,chromosome
599531,500,0.012034809216857,0.530450284481049,0.457514822483063,chromosome
3676237,500,0.183301478624344,0.338171005249023,0.478527545928955,plasmid
2896697,500,0.0292018670588732,0.58314037322998,0.387657701969147,chromosome
3903564,500,0.477513074874878,0.173155218362808,0.349331676959991,phage
1677630,500,0.017426673322916,0.828630268573761,0.153943046927452,chromosome
676311,500,0.0139241516590118,0.541114747524261,0.444961041212082,chromosome
1581209,500,0.185948148369789,0.464716255664825,0.349335581064224,chromosome
1676635,500,0.00140044966246933,0.980041205883026,0.0185582935810089,chromosome
4124333,500,0.662721216678619,0.171595931053162,0.165682837367058,phage
3669429,500,0.00257301051169634,0.720538318157196,0.27688866853714,chromosome
804877,500,0.0086938263848424,0.147082909941673,0.844223201274872,plasmid
2347408,500,0.94620555639267,0.0206579640507698,0.0331364721059799,phage
28706,500,0.0187767706811428,0.767536699771881,0.213686585426331,chromosome
3631989,500,0.0153861800208688,0.745686113834381,0.238927736878395,chromosome
3781501,500,0.100210770964622,0.269561529159546,0.63022768497467,plasmid
3603351,500,0.00284277950413525,0.127995938062668,0.869161248207092,plasmid
3807049,500,0.0130628254264593,0.698040246963501,0.288896858692169,chromosome
3811380,500,0.991887629032135,0.000219227644265629,0.00789312925189734,phage
3640929,500,0.989865124225616,0.00437755323946476,0.00575733091682196,phage
